population,raw_cosine,calibrated
whole corpus,0.5308294,0.0
whole corpus,0.27095258,0.0
whole corpus,0.51721716,0.0
whole corpus,0.23486549,0.0
whole corpus,0.13534349,0.0
whole corpus,0.40534043,0.0
whole corpus,0.2536949,0.0
whole corpus,0.3633635,0.0
whole corpus,0.34879154,0.0
whole corpus,0.27289373,0.0
whole corpus,0.16800076,0.0
whole corpus,0.2956422,0.0
whole corpus,0.10853988,0.0
whole corpus,0.18642926,0.0
whole corpus,0.34924072,0.0
whole corpus,0.24483311,0.0
whole corpus,0.413167,0.0
whole corpus,0.38739967,0.0
whole corpus,0.32262927,0.0
whole corpus,0.22932687,0.0
whole corpus,0.4508102,0.0
whole corpus,0.33762747,0.0
whole corpus,0.26641816,0.0
whole corpus,0.33751184,0.0
whole corpus,0.435076,0.0
whole corpus,0.3577511,0.0
whole corpus,0.28365657,0.0
whole corpus,0.5200919,0.0
whole corpus,0.33046812,0.0
whole corpus,0.54660803,0.0
whole corpus,0.3271087,0.0
whole corpus,0.2596262,0.0
whole corpus,0.34790155,0.0
whole corpus,0.40753296,0.0
whole corpus,0.17567354,0.0
whole corpus,0.24714842,0.0
whole corpus,0.24869809,0.0
whole corpus,0.21203165,0.0
whole corpus,0.33727476,0.0
whole corpus,0.39332798,0.0
whole corpus,0.28234267,0.0
whole corpus,0.2484938,0.0
whole corpus,0.42987573,0.0
whole corpus,0.27852386,0.0
whole corpus,0.1809775,0.0
whole corpus,0.19736652,0.0
whole corpus,0.31322792,0.0
whole corpus,0.24835396,0.0
whole corpus,0.24905215,0.0
whole corpus,0.18285765,0.0
whole corpus,0.32572323,0.0
whole corpus,0.25896853,0.0
whole corpus,0.21207972,0.0
whole corpus,0.1433059,0.0
whole corpus,0.26331627,0.0
whole corpus,0.28396392,0.0
whole corpus,0.25531024,0.0
whole corpus,0.35825434,0.0
whole corpus,0.37836105,0.0
whole corpus,0.19926037,0.0
whole corpus,0.3805893,0.0
whole corpus,0.36086392,0.0
whole corpus,0.2735267,0.0
whole corpus,0.39273015,0.0
whole corpus,0.32818133,0.0
whole corpus,0.4530677,0.0
whole corpus,0.34064335,0.0
whole corpus,0.24676862,0.0
whole corpus,0.2426443,0.0
whole corpus,0.08875444,0.0
whole corpus,0.5562041,0.0
whole corpus,0.19608182,0.0
whole corpus,0.29429385,0.0
whole corpus,0.04626748,0.0
whole corpus,0.3491478,0.0
whole corpus,0.25179234,0.0
whole corpus,0.33073795,0.0
whole corpus,0.29283738,0.0
whole corpus,0.42318445,0.0
whole corpus,0.33971083,0.0
whole corpus,0.31006134,0.0
whole corpus,0.4591278,0.0
whole corpus,0.36398405,0.0
whole corpus,0.35301992,0.0
whole corpus,0.2642349,0.0
whole corpus,0.380805,0.0
whole corpus,0.28098392,0.0
whole corpus,0.3292784,0.0
whole corpus,0.30849758,0.0
whole corpus,0.52218187,0.0
whole corpus,0.46007913,0.0
whole corpus,0.16059045,0.0
whole corpus,0.20145999,0.0
whole corpus,0.16831945,0.0
whole corpus,0.29015854,0.0
whole corpus,0.28578037,0.0
whole corpus,0.38720876,0.0
whole corpus,0.12959832,0.0
whole corpus,0.24348438,0.0
whole corpus,0.3193003,0.0
whole corpus,0.27520916,0.0
whole corpus,0.1658482,0.0
whole corpus,0.08280568,0.0
whole corpus,0.29015854,0.0
whole corpus,0.20474498,0.0
whole corpus,0.48057356,0.0
whole corpus,0.3426527,0.0
whole corpus,0.39348888,0.0
whole corpus,0.31445938,0.0
whole corpus,0.35094815,0.0
whole corpus,0.35588342,0.0
whole corpus,0.36238253,0.0
whole corpus,0.3872838,0.0
whole corpus,0.35675013,0.0
whole corpus,0.3153351,0.0
whole corpus,0.21174455,0.0
whole corpus,0.31027353,0.0
whole corpus,0.3609689,0.0
whole corpus,0.33487844,0.0
whole corpus,0.43432683,0.0
whole corpus,0.21110912,0.0
whole corpus,0.16059045,0.0
whole corpus,0.34856892,0.0
whole corpus,0.29475003,0.0
whole corpus,0.2345822,0.0
whole corpus,0.2578947,0.0
whole corpus,0.31441882,0.0
whole corpus,0.44265175,0.0
whole corpus,0.16172537,0.0
whole corpus,0.22170748,0.0
whole corpus,0.43355128,0.0
whole corpus,0.307548,0.0
whole corpus,0.38547814,0.0
whole corpus,0.39211482,0.0
whole corpus,0.30606237,0.0
whole corpus,0.4733107,0.0
whole corpus,0.40255392,0.0
whole corpus,0.18390685,0.0
whole corpus,0.17058149,0.0
whole corpus,0.23174933,0.0
whole corpus,0.29678908,0.0
whole corpus,0.109759495,0.0
whole corpus,0.3222774,0.0
whole corpus,0.29664528,0.0
whole corpus,0.27873495,0.0
whole corpus,0.26900062,0.0
whole corpus,0.33174625,0.0
whole corpus,0.30785736,0.0
whole corpus,0.2580606,0.0
whole corpus,0.32733342,0.0
whole corpus,0.41442412,0.0
whole corpus,0.44778353,0.0
whole corpus,0.18065299,0.0
whole corpus,0.33159965,0.0
whole corpus,0.3018836,0.0
whole corpus,0.3187265,0.0
whole corpus,0.3432451,0.0
whole corpus,0.39432356,0.0
whole corpus,0.38739967,0.0
whole corpus,0.43717337,0.0
whole corpus,0.33077288,0.0
whole corpus,0.59951025,0.45409734136452434
whole corpus,0.32184243,0.0
whole corpus,0.28449768,0.0
whole corpus,0.31289637,0.0
whole corpus,0.32374793,0.0
whole corpus,0.3379929,0.0
whole corpus,0.42261204,0.0
whole corpus,0.15530509,0.0
whole corpus,0.26464772,0.0
whole corpus,0.2229376,0.0
whole corpus,0.4159494,0.0
whole corpus,0.20890336,0.0
whole corpus,0.2125456,0.0
whole corpus,0.307265,0.0
whole corpus,0.34911662,0.0
whole corpus,0.31335014,0.0
whole corpus,0.27782792,0.0
whole corpus,0.19719848,0.0
whole corpus,0.3820966,0.0
whole corpus,0.43927363,0.0
whole corpus,0.2852111,0.0
whole corpus,0.34064972,0.0
whole corpus,0.44486284,0.0
whole corpus,0.3783546,0.0
whole corpus,0.22142324,0.0
whole corpus,0.22329988,0.0
whole corpus,0.28778434,0.0
whole corpus,0.09328745,0.0
whole corpus,0.12458773,0.0
whole corpus,0.3412673,0.0
whole corpus,0.56783646,0.049386316709883506
whole corpus,0.39432356,0.0
whole corpus,0.29499313,0.0
whole corpus,0.26570195,0.0
whole corpus,0.25275296,0.0
whole corpus,0.3055957,0.0
whole corpus,0.3952534,0.0
whole corpus,0.6062733,0.5405119240547844
whole corpus,0.34177127,0.0
whole corpus,0.15080738,0.0
whole corpus,0.3019263,0.0
whole corpus,0.26422086,0.0
whole corpus,0.2651229,0.0
whole corpus,0.23675631,0.0
whole corpus,0.25876075,0.0
whole corpus,0.501785,0.0
whole corpus,0.33638486,0.0
whole corpus,0.08071408,0.0
whole corpus,0.23068197,0.0
whole corpus,0.37075555,0.0
whole corpus,0.42410186,0.0
whole corpus,0.19304517,0.0
whole corpus,0.37861395,0.0
whole corpus,0.3569636,0.0
whole corpus,0.22798274,0.0
whole corpus,0.35048413,0.0
whole corpus,0.11059117,0.0
whole corpus,0.4834617,0.0
whole corpus,0.26818824,0.0
whole corpus,0.38903773,0.0
whole corpus,0.20675723,0.0
whole corpus,0.37099302,0.0
whole corpus,0.35316622,0.0
whole corpus,0.41132623,0.0
whole corpus,0.32409,0.0
whole corpus,0.16614176,0.0
whole corpus,0.30676645,0.0
whole corpus,0.2813541,0.0
whole corpus,0.3067614,0.0
whole corpus,0.2317491,0.0
whole corpus,0.19217977,0.0
whole corpus,0.24737847,0.0
whole corpus,0.19192731,0.0
whole corpus,0.3342427,0.0
whole corpus,0.2972063,0.0
whole corpus,0.109759495,0.0
whole corpus,0.4028719,0.0
whole corpus,0.31593907,0.0
whole corpus,0.26679072,0.0
whole corpus,0.26197457,0.0
whole corpus,0.10379098,0.0
whole corpus,0.38112545,0.0
whole corpus,0.22508615,0.0
whole corpus,0.28172356,0.0
whole corpus,0.33259097,0.0
whole corpus,0.5987652,0.4445773811686203
whole corpus,0.22533676,0.0
whole corpus,0.19014019,0.0
whole corpus,0.37436697,0.0
whole corpus,0.33512354,0.0
whole corpus,0.4505052,0.0
whole corpus,0.34890246,0.0
whole corpus,0.20786414,0.0
whole corpus,0.5170964,0.0
whole corpus,0.22860633,0.0
whole corpus,0.20978375,0.0
whole corpus,0.34349746,0.0
whole corpus,0.3960234,0.0
whole corpus,0.3753519,0.0
whole corpus,0.21535423,0.0
whole corpus,0.27624786,0.0
whole corpus,0.25521675,0.0
whole corpus,0.28663456,0.0
whole corpus,0.11015613,0.0
whole corpus,0.52399963,0.0
whole corpus,0.13277128,0.0
whole corpus,0.17050305,0.0
whole corpus,0.1384586,0.0
whole corpus,0.38208702,0.0
whole corpus,0.22844034,0.0
whole corpus,0.5203366,0.0
whole corpus,0.4198861,0.0
whole corpus,0.34988236,0.0
whole corpus,0.26806444,0.0
whole corpus,0.4069417,0.0
whole corpus,0.539264,0.0
whole corpus,0.35051453,0.0
whole corpus,0.3221364,0.0
whole corpus,0.34491542,0.0
whole corpus,0.23722243,0.0
whole corpus,0.15840961,0.0
whole corpus,0.2305709,0.0
whole corpus,0.2684707,0.0
whole corpus,0.3579101,0.0
whole corpus,0.3607412,0.0
whole corpus,0.35158908,0.0
whole corpus,0.32807517,0.0
whole corpus,0.34413046,0.0
whole corpus,0.554561,0.0
whole corpus,0.236078,0.0
whole corpus,0.18816912,0.0
whole corpus,0.3176869,0.0
whole corpus,0.41613773,0.0
whole corpus,0.2474902,0.0
whole corpus,0.27611086,0.0
whole corpus,0.21509059,0.0
whole corpus,0.45089042,0.0
whole corpus,0.41032606,0.0
whole corpus,0.5672746,0.04220674352854052
whole corpus,0.09610894,0.0
whole corpus,0.23868611,0.0
whole corpus,0.32737553,0.0
whole corpus,0.19678822,0.0
whole corpus,0.29153025,0.0
whole corpus,0.16470706,0.0
whole corpus,0.21098551,0.0
whole corpus,0.3022316,0.0
whole corpus,0.34244114,0.0
whole corpus,0.18987116,0.0
whole corpus,0.47255814,0.0
whole corpus,0.2811162,0.0
whole corpus,0.36908314,0.0
whole corpus,0.32425827,0.0
whole corpus,0.31134933,0.0
whole corpus,0.31888014,0.0
whole corpus,0.2789821,0.0
whole corpus,0.32621408,0.0
whole corpus,0.26128933,0.0
whole corpus,0.39489964,0.0
whole corpus,0.43062764,0.0
whole corpus,0.17442122,0.0
whole corpus,0.25133908,0.0
whole corpus,0.33986086,0.0
whole corpus,0.22820033,0.0
whole corpus,0.3028776,0.0
whole corpus,0.30674013,0.0
whole corpus,0.30971748,0.0
whole corpus,0.4137631,0.0
whole corpus,0.47214326,0.0
whole corpus,0.3964625,0.0
whole corpus,0.3596652,0.0
whole corpus,0.20183104,0.0
whole corpus,0.22935271,0.0
whole corpus,0.35926926,0.0
whole corpus,0.21578917,0.0
whole corpus,0.22408482,0.0
whole corpus,0.25015002,0.0
whole corpus,0.2387107,0.0
whole corpus,0.2858947,0.0
whole corpus,0.4037826,0.0
whole corpus,0.27353913,0.0
whole corpus,0.48442855,0.0
whole corpus,0.2249653,0.0
whole corpus,0.32375497,0.0
whole corpus,0.3202741,0.0
whole corpus,0.20832936,0.0
whole corpus,0.22675776,0.0
whole corpus,0.36966464,0.0
whole corpus,0.2223161,0.0
whole corpus,0.45299816,0.0
whole corpus,0.34485123,0.0
whole corpus,0.12469257,0.0
whole corpus,0.2967652,0.0
whole corpus,0.36951637,0.0
whole corpus,0.33845162,0.0
whole corpus,0.22082391,0.0
whole corpus,0.37061852,0.0
whole corpus,0.27099344,0.0
whole corpus,0.28452417,0.0
whole corpus,0.34470206,0.0
whole corpus,0.31442085,0.0
whole corpus,0.42843157,0.0
whole corpus,0.30827132,0.0
whole corpus,0.27344954,0.0
whole corpus,0.3083356,0.0
whole corpus,0.28001887,0.0
whole corpus,0.38293713,0.0
whole corpus,0.31039262,0.0
whole corpus,0.43746787,0.0
whole corpus,0.36041704,0.0
whole corpus,0.26432675,0.0
whole corpus,0.4186498,0.0
whole corpus,0.45340517,0.0
whole corpus,0.20929956,0.0
whole corpus,-0.027552221,0.0
whole corpus,0.44582582,0.0
whole corpus,0.19230086,0.0
whole corpus,0.49542752,0.0
whole corpus,0.20961621,0.0
whole corpus,0.25249285,0.0
whole corpus,0.25679114,0.0
whole corpus,0.5536337,0.0
whole corpus,0.39405793,0.0
whole corpus,0.2656309,0.0
whole corpus,0.38725835,0.0
whole corpus,0.21224704,0.0
whole corpus,0.21562451,0.0
whole corpus,0.35899287,0.0
whole corpus,0.33820868,0.0
whole corpus,0.22141612,0.0
whole corpus,0.31601268,0.0
whole corpus,0.25786054,0.0
whole corpus,0.31874087,0.0
whole corpus,0.30624163,0.0
whole corpus,0.3558522,0.0
whole corpus,0.18217343,0.0
whole corpus,0.33726293,0.0
whole corpus,0.22033471,0.0
whole corpus,0.2483752,0.0
whole corpus,0.42437103,0.0
whole corpus,0.17149562,0.0
whole corpus,0.2158727,0.0
whole corpus,0.2940237,0.0
whole corpus,0.42617157,0.0
whole corpus,0.37856403,0.0
whole corpus,0.20952648,0.0
whole corpus,0.23998824,0.0
whole corpus,0.29448485,0.0
whole corpus,0.39691037,0.0
whole corpus,0.29207817,0.0
whole corpus,0.36378956,0.0
whole corpus,0.14490917,0.0
whole corpus,0.57435924,0.13273090263616844
whole corpus,0.3729177,0.0
whole corpus,0.43688974,0.0
whole corpus,0.20909545,0.0
whole corpus,0.30062708,0.0
whole corpus,-0.058445778,0.0
whole corpus,0.1507499,0.0
whole corpus,0.40218207,0.0
whole corpus,0.15647084,0.0
whole corpus,0.3058648,0.0
whole corpus,0.378448,0.0
whole corpus,0.27278757,0.0
whole corpus,0.1271618,0.0
whole corpus,0.34588945,0.0
whole corpus,0.28341967,0.0
whole corpus,0.33370018,0.0
whole corpus,0.23932904,0.0
whole corpus,0.25759166,0.0
whole corpus,0.3476926,0.0
whole corpus,0.39267057,0.0
whole corpus,0.44904143,0.0
whole corpus,0.26165384,0.0
whole corpus,0.19419616,0.0
whole corpus,0.22840576,0.0
whole corpus,0.48852456,0.0
whole corpus,0.29252654,0.0
whole corpus,0.31161457,0.0
whole corpus,0.4428536,0.0
whole corpus,0.293811,0.0
whole corpus,0.24909303,0.0
whole corpus,0.56415725,0.002375230068878056
whole corpus,0.32097986,0.0
whole corpus,0.37263557,0.0
whole corpus,0.46218768,0.0
whole corpus,0.26271844,0.0
whole corpus,0.46091115,0.0
whole corpus,0.32754087,0.0
whole corpus,0.36243755,0.0
whole corpus,0.31272295,0.0
whole corpus,0.38480663,0.0
whole corpus,0.0855466,0.0
whole corpus,0.54777414,0.0
whole corpus,0.43798506,0.0
whole corpus,0.30231225,0.0
whole corpus,0.30010682,0.0
whole corpus,0.20092565,0.0
whole corpus,0.11672635,0.0
whole corpus,0.24805489,0.0
whole corpus,0.33896822,0.0
whole corpus,0.444116,0.0
whole corpus,0.23644127,0.0
whole corpus,0.38021535,0.0
whole corpus,0.32466367,0.0
whole corpus,0.29645178,0.0
whole corpus,0.3555025,0.0
whole corpus,0.2622405,0.0
whole corpus,0.39432353,0.0
whole corpus,0.3477007,0.0
whole corpus,0.12814502,0.0
whole corpus,0.28078574,0.0
whole corpus,0.3189522,0.0
whole corpus,0.24372053,0.0
whole corpus,0.40292513,0.0
whole corpus,0.5364069,0.0
whole corpus,0.4231308,0.0
whole corpus,0.34746975,0.0
whole corpus,0.16059045,0.0
whole corpus,0.35777128,0.0
whole corpus,0.28484625,0.0
whole corpus,0.2243007,0.0
whole corpus,0.27630588,0.0
whole corpus,0.24686494,0.0
whole corpus,0.43247262,0.0
whole corpus,0.21111652,0.0
whole corpus,0.23586127,0.0
whole corpus,0.26057532,0.0
whole corpus,0.29417896,0.0
whole corpus,0.27373093,0.0
whole corpus,0.30349863,0.0
whole corpus,0.2096946,0.0
whole corpus,0.29648143,0.0
whole corpus,0.2621014,0.0
whole corpus,0.24958181,0.0
whole corpus,0.3270571,0.0
whole corpus,0.44447076,0.0
whole corpus,0.3129738,0.0
whole corpus,0.20698856,0.0
whole corpus,0.2460807,0.0
whole corpus,0.23273161,0.0
whole corpus,0.19507238,0.0
whole corpus,0.21249044,0.0
whole corpus,0.3811928,0.0
whole corpus,0.31775874,0.0
whole corpus,0.17854357,0.0
whole corpus,0.36661145,0.0
whole corpus,0.63016415,0.845776682906196
whole corpus,0.39611632,0.0
whole corpus,0.29320437,0.0
whole corpus,0.4482862,0.0
whole corpus,0.3072436,0.0
whole corpus,0.32873338,0.0
whole corpus,0.33133638,0.0
whole corpus,0.28485665,0.0
whole corpus,0.3631236,0.0
whole corpus,0.39284578,0.0
whole corpus,0.3708502,0.0
whole corpus,0.55042183,0.0
whole corpus,0.29615712,0.0
whole corpus,0.27530032,0.0
whole corpus,0.23005384,0.0
whole corpus,0.22461812,0.0
whole corpus,0.24606027,0.0
whole corpus,0.26206952,0.0
whole corpus,0.43902493,0.0
whole corpus,0.38093132,0.0
whole corpus,0.4399632,0.0
whole corpus,0.23337415,0.0
whole corpus,0.38739967,0.0
whole corpus,0.3362139,0.0
whole corpus,0.3858456,0.0
whole corpus,0.4051155,0.0
whole corpus,0.36607444,0.0
whole corpus,0.27463478,0.0
whole corpus,0.3881296,0.0
whole corpus,0.6223327,0.7457104772950096
whole corpus,0.47248098,0.0
whole corpus,0.2131145,0.0
whole corpus,0.47855198,0.0
whole corpus,0.35583448,0.0
whole corpus,0.23260945,0.0
whole corpus,0.26675236,0.0
whole corpus,0.28576687,0.0
whole corpus,0.16439898,0.0
whole corpus,0.23390234,0.0
whole corpus,0.34410256,0.0
whole corpus,0.61345696,0.6323010954732441
whole corpus,0.4479134,0.0
whole corpus,0.4825406,0.0
whole corpus,0.31332007,0.0
whole corpus,0.25981146,0.0
whole corpus,0.32246262,0.0
whole corpus,0.1842366,0.0
whole corpus,0.29658788,0.0
whole corpus,0.48548,0.0
whole corpus,0.2032784,0.0
whole corpus,0.2539069,0.0
whole corpus,0.2906288,0.0
whole corpus,0.15740204,0.0
whole corpus,0.4144794,0.0
whole corpus,0.5717539,0.09944150582313123
whole corpus,0.49905217,0.0
whole corpus,0.38386017,0.0
whole corpus,0.35533738,0.0
whole corpus,0.3087171,0.0
whole corpus,0.25542462,0.0
whole corpus,0.35671043,0.0
whole corpus,0.33194762,0.0
whole corpus,0.42213294,0.0
whole corpus,0.16270557,0.0
whole corpus,0.23646832,0.0
whole corpus,0.15972486,0.0
whole corpus,0.5040723,0.0
whole corpus,0.25111103,0.0
whole corpus,0.39180648,0.0
whole corpus,0.46947622,0.0
whole corpus,0.4909793,0.0
whole corpus,0.274571,0.0
whole corpus,0.43329138,0.0
whole corpus,0.14415577,0.0
whole corpus,0.4739961,0.0
whole corpus,0.26827914,0.0
whole corpus,0.28430772,0.0
whole corpus,0.2913418,0.0
whole corpus,0.24104014,0.0
whole corpus,0.31007692,0.0
whole corpus,0.3173824,0.0
whole corpus,0.27744848,0.0
whole corpus,0.4593203,0.0
whole corpus,0.40214157,0.0
whole corpus,0.2064608,0.0
whole corpus,0.2252304,0.0
whole corpus,0.30429766,0.0
whole corpus,0.38922003,0.0
whole corpus,0.2561146,0.0
whole corpus,0.22335683,0.0
whole corpus,0.17793025,0.0
whole corpus,0.32937327,0.0
whole corpus,0.349478,0.0
whole corpus,0.2979395,0.0
whole corpus,0.34912008,0.0
whole corpus,0.24289602,0.0
whole corpus,0.33581448,0.0
whole corpus,0.45502526,0.0
whole corpus,0.37368155,0.0
whole corpus,0.24583465,0.0
whole corpus,0.3708268,0.0
whole corpus,0.17061864,0.0
whole corpus,0.37881783,0.0
whole corpus,0.40825796,0.0
whole corpus,0.42762613,0.0
whole corpus,0.16387476,0.0
whole corpus,0.16380964,0.0
whole corpus,0.5310285,0.0
whole corpus,0.30195838,0.0
whole corpus,0.51008165,0.0
whole corpus,0.30312216,0.0
whole corpus,0.22809868,0.0
whole corpus,0.22343314,0.0
whole corpus,0.3209273,0.0
whole corpus,0.5049765,0.0
whole corpus,0.286601,0.0
whole corpus,0.26710588,0.0
whole corpus,0.26590484,0.0
whole corpus,0.17291665,0.0
whole corpus,0.39892042,0.0
whole corpus,0.4054677,0.0
whole corpus,0.27404517,0.0
whole corpus,0.53797644,0.0
whole corpus,0.33013368,0.0
whole corpus,0.3884944,0.0
whole corpus,0.28339696,0.0
whole corpus,0.28888994,0.0
whole corpus,0.2988845,0.0
whole corpus,0.24952209,0.0
whole corpus,0.18296051,0.0
whole corpus,0.3017507,0.0
whole corpus,0.35801217,0.0
whole corpus,0.34723583,0.0
whole corpus,0.3064559,0.0
whole corpus,0.29159227,0.0
whole corpus,0.16148147,0.0
whole corpus,0.27786124,0.0
whole corpus,0.18974854,0.0
whole corpus,0.2022399,0.0
whole corpus,0.25553778,0.0
whole corpus,0.42517292,0.0
whole corpus,0.1259218,0.0
whole corpus,0.38482276,0.0
whole corpus,0.31838182,0.0
whole corpus,0.3606658,0.0
whole corpus,0.21999288,0.0
whole corpus,0.34692758,0.0
whole corpus,0.472627,0.0
whole corpus,0.3305177,0.0
whole corpus,0.34082606,0.0
whole corpus,0.109759495,0.0
whole corpus,0.36285347,0.0
whole corpus,0.0680397,0.0
whole corpus,0.3599803,0.0
whole corpus,0.41089794,0.0
whole corpus,0.3721186,0.0
whole corpus,0.29014537,0.0
whole corpus,0.3387679,0.0
whole corpus,0.31919977,0.0
whole corpus,0.2536856,0.0
whole corpus,0.2788,0.0
whole corpus,0.29794198,0.0
whole corpus,0.2651477,0.0
whole corpus,0.2244544,0.0
whole corpus,0.3311289,0.0
whole corpus,0.44083038,0.0
whole corpus,0.3104515,0.0
whole corpus,0.3894543,0.0
whole corpus,0.4292666,0.0
whole corpus,0.2974231,0.0
whole corpus,0.46962467,0.0
whole corpus,0.3437228,0.0
whole corpus,0.2508851,0.0
whole corpus,0.31850493,0.0
whole corpus,0.43691772,0.0
whole corpus,0.22163706,0.0
whole corpus,0.19402033,0.0
whole corpus,0.24395244,0.0
whole corpus,0.27944374,0.0
whole corpus,0.34557194,0.0
whole corpus,0.27927187,0.0
whole corpus,0.3885883,0.0
whole corpus,0.37707314,0.0
whole corpus,0.28853285,0.0
whole corpus,0.32868215,0.0
whole corpus,0.32128525,0.0
whole corpus,0.321939,0.0
whole corpus,0.25330704,0.0
whole corpus,0.5734892,0.12161387391779956
whole corpus,0.4172976,0.0
whole corpus,0.4087345,0.0
whole corpus,0.29869282,0.0
whole corpus,0.2793399,0.0
whole corpus,0.30554712,0.0
whole corpus,0.28274587,0.0
whole corpus,0.43185788,0.0
whole corpus,0.3903073,0.0
whole corpus,0.31147033,0.0
whole corpus,0.37248927,0.0
whole corpus,0.2430418,0.0
whole corpus,0.31024766,0.0
whole corpus,0.261658,0.0
whole corpus,0.35765672,0.0
whole corpus,0.24960123,0.0
whole corpus,0.19404343,0.0
whole corpus,0.6144215,0.6446252551444536
whole corpus,0.2981137,0.0
whole corpus,0.22054905,0.0
whole corpus,0.38739967,0.0
whole corpus,0.23471427,0.0
whole corpus,0.37141323,0.0
whole corpus,0.16933814,0.0
whole corpus,0.21772641,0.0
whole corpus,0.3239471,0.0
whole corpus,0.37954384,0.0
whole corpus,0.26978552,0.0
whole corpus,0.29364622,0.0
whole corpus,0.34885347,0.0
whole corpus,0.2991881,0.0
whole corpus,0.5477495,0.0
whole corpus,0.24473524,0.0
whole corpus,0.31544226,0.0
whole corpus,0.37099302,0.0
whole corpus,0.2314942,0.0
whole corpus,0.33906257,0.0
whole corpus,0.24579412,0.0
whole corpus,0.29141894,0.0
whole corpus,0.24015978,0.0
whole corpus,0.42443755,0.0
whole corpus,0.38350278,0.0
whole corpus,0.33318925,0.0
whole corpus,0.27199757,0.0
whole corpus,0.35342905,0.0
whole corpus,0.28028667,0.0
whole corpus,0.47250587,0.0
whole corpus,0.44834933,0.0
whole corpus,0.23347136,0.0
whole corpus,0.3961869,0.0
whole corpus,0.32197285,0.0
whole corpus,0.31591052,0.0
whole corpus,0.37039095,0.0
whole corpus,0.225453,0.0
whole corpus,0.16550103,0.0
whole corpus,0.32967752,0.0
whole corpus,0.45945674,0.0
whole corpus,0.19688861,0.0
whole corpus,0.28458464,0.0
whole corpus,0.3909374,0.0
whole corpus,0.24815534,0.0
whole corpus,0.31262088,0.0
whole corpus,0.3093921,0.0
whole corpus,0.360682,0.0
whole corpus,0.25617498,0.0
whole corpus,0.20929813,0.0
whole corpus,0.20823039,0.0
whole corpus,0.27330327,0.0
whole corpus,0.25644147,0.0
whole corpus,0.22990209,0.0
whole corpus,0.30077666,0.0
whole corpus,0.23199546,0.0
whole corpus,0.20483507,0.0
whole corpus,0.3509904,0.0
whole corpus,0.39284748,0.0
whole corpus,0.3515734,0.0
whole corpus,0.36661088,0.0
whole corpus,0.20417649,0.0
whole corpus,0.2300329,0.0
whole corpus,0.32361424,0.0
whole corpus,0.30486616,0.0
whole corpus,0.3467592,0.0
whole corpus,0.23952554,0.0
whole corpus,0.27672595,0.0
whole corpus,0.22088268,0.0
whole corpus,0.27190825,0.0
whole corpus,0.26400402,0.0
whole corpus,0.34399518,0.0
whole corpus,0.48739836,0.0
whole corpus,0.4487902,0.0
whole corpus,0.6757119,1.0
whole corpus,0.35090643,0.0
whole corpus,0.23883304,0.0
whole corpus,0.27665356,0.0
whole corpus,0.28146458,0.0
whole corpus,0.24050911,0.0
whole corpus,0.2373437,0.0
whole corpus,0.32930174,0.0
whole corpus,0.14360188,0.0
whole corpus,0.3490051,0.0
whole corpus,0.36747563,0.0
whole corpus,0.12810968,0.0
whole corpus,0.47335917,0.0
whole corpus,0.32614058,0.0
whole corpus,0.41492486,0.0
whole corpus,0.43902493,0.0
whole corpus,0.5330401,0.0
whole corpus,0.2563485,0.0
whole corpus,0.2877939,0.0
whole corpus,0.36899382,0.0
whole corpus,0.19029424,0.0
whole corpus,0.39569914,0.0
whole corpus,0.23303545,0.0
whole corpus,0.553408,0.0
whole corpus,0.12706465,0.0
whole corpus,0.2658366,0.0
whole corpus,0.33251208,0.0
whole corpus,0.3837628,0.0
whole corpus,0.25039747,0.0
whole corpus,0.38398713,0.0
whole corpus,0.2676818,0.0
whole corpus,0.20724818,0.0
whole corpus,0.30450755,0.0
whole corpus,0.17464164,0.0
whole corpus,0.5538667,0.0
whole corpus,0.27530247,0.0
whole corpus,0.074419,0.0
whole corpus,0.22033967,0.0
whole corpus,0.15298322,0.0
whole corpus,0.47323805,0.0
whole corpus,0.4101423,0.0
whole corpus,0.4605787,0.0
whole corpus,0.2831241,0.0
whole corpus,0.34435463,0.0
whole corpus,0.4520915,0.0
whole corpus,0.2978115,0.0
whole corpus,0.12946087,0.0
whole corpus,0.33120275,0.0
whole corpus,0.16059045,0.0
whole corpus,0.2616621,0.0
whole corpus,0.41909268,0.0
whole corpus,0.16974218,0.0
whole corpus,0.4362672,0.0
whole corpus,0.5034758,0.0
whole corpus,0.204249,0.0
whole corpus,0.18095511,0.0
whole corpus,0.32139418,0.0
whole corpus,0.23304021,0.0
whole corpus,0.32223755,0.0
whole corpus,0.34215978,0.0
whole corpus,0.24184489,0.0
whole corpus,0.18473387,0.0
whole corpus,0.19735116,0.0
whole corpus,0.43902493,0.0
whole corpus,0.23103698,0.0
whole corpus,0.29123175,0.0
whole corpus,0.1989313,0.0
whole corpus,0.23495418,0.0
whole corpus,0.303433,0.0
whole corpus,0.3005829,0.0
whole corpus,0.25579262,0.0
whole corpus,0.3405907,0.0
whole corpus,0.29223812,0.0
whole corpus,0.30861664,0.0
whole corpus,0.27321666,0.0
whole corpus,0.33986413,0.0
whole corpus,0.25923175,0.0
whole corpus,0.33687356,0.0
whole corpus,0.33010507,0.0
whole corpus,0.13449296,0.0
whole corpus,0.35611534,0.0
whole corpus,0.30839866,0.0
whole corpus,0.32382008,0.0
whole corpus,0.47864804,0.0
whole corpus,0.25173372,0.0
